wav_filename,wav_filesize,transcript
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_188.wav,46758,i would like pay by mastercard
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_189.wav,112038,i would like pay with switzerland francs
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_190.wav,23718,is there a lift
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_191.wav,24998,where is the lift
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_196.wav,28198,i would like a room for two nights
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_197.wav,30758,i would like a twin room
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_199.wav,30758,is there a hotel restaurant
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_203.wav,53798,i would like a room for seven nights
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_205.wav,33318,i would like a twin room
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_207.wav,37798,i would like pay by visa
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_208.wav,37158,is there a greengrocer
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_210.wav,34598,where is the greengrocer
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_211.wav,34598,where is the greengrocer
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_214.wav,24998,my room is triangular
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_215.wav,48038,my room is triangular
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_217.wav,35238,my room hasn't got
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_218.wav,40998,in my room haven't got a
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_223.wav,26918,i'm fine thanks
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_225.wav,28198,i would like some boots
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_226.wav,24998,brown boots
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_227.wav,29478,i am a thirty-six
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_228.wav,33958,i am looking for trousers
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_229.wav,30118,red trousers please
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_231.wav,24998,i am a large
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_232.wav,39718,how much are this
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_234.wav,35878,it's too expensive
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_239.wav,35238,where is the science museum
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_240.wav,30758,where is the science museum
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_241.wav,33958,where is the science museum
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_243.wav,28838,where is the tower
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_245.wav,31398,which bus goes there
/data/shared-task/train/user-51_2014-11-10_16-11-09_utt_247.wav,47398,marble arch is opposite hyde park
/data/shared-task/train/user-51_2014-11-16_15-47-21_utt_003.wav,45478,i would like a room for four nights
/data/shared-task/train/user-51_2014-11-16_15-47-21_utt_004.wav,39718,can i have a junior suite
/data/shared-task/train/user-51_2014-11-16_15-47-21_utt_005.wav,42278,can i pay by visa
/data/shared-task/train/user-51_2014-11-16_15-47-21_utt_006.wav,34598,is there a swimming pool
/data/shared-task/train/user-51_2014-11-16_15-47-21_utt_009.wav,37158,i do not have a reservation
/data/shared-task/train/user-51_2014-11-16_15-47-21_utt_010.wav,44198,i would like a room for four nights
/data/shared-task/train/user-51_2014-11-16_15-47-21_utt_012.wav,39718,i would like pay by visa
/data/shared-task/train/user-51_2014-11-16_15-47-21_utt_016.wav,28198,my name is erica
/data/shared-task/train/user-51_2014-11-16_15-47-21_utt_018.wav,40358,germany isn't in africa
/data/shared-task/train/user-51_2014-11-16_15-47-21_utt_022.wav,7718,the
/data/shared-task/train/user-51_2014-11-16_15-47-21_utt_023.wav,57638,the capital of german is berlin
/data/shared-task/train/user-51_2014-11-16_15-47-21_utt_024.wav,32678,i have a younger brother
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_006.wav,26278,i'm fine thanks
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_009.wav,69798,where is the natural natural history museum
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_010.wav,30758,where is the oxford street
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_011.wav,32038,which bus go there
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_016.wav,34598,where is the science museum
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_025.wav,46758,whose whose bus go there
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_027.wav,67878,the marble arch is next to the hyde park
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_031.wav,32678,sorry i need to go
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_034.wav,47398,where is the national gallery
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_036.wav,28838,whose bus go to
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_038.wav,47398,marble arch is opposite hyde park
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_043.wav,33958,where is the science museum
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_044.wav,43558,where is the science museum
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_045.wav,39718,where is the science museum
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_047.wav,49958,whose bo whose bus go to
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_055.wav,32038,whose bus go to
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_057.wav,50598,this is near the bank of england
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_062.wav,33958,where is the science museum
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_065.wav,31398,where is the london eye
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_070.wav,83878,the saint pauls cathedral is near of the bank of england
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_074.wav,35878,where is the oxford street
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_075.wav,32038,whose bus go to
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_080.wav,25638,where is the zoo
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_081.wav,27558,where is the tower
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_082.wav,34598,where is the tower
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_084.wav,30758,whose bus go to
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_087.wav,85158,the cathedral of saint pauls is near the bank of england
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_088.wav,102438,is the saint pauls cathedral cathedral near the bank of england
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_089.wav,62758,the saint pauls cathedral is near of the bank of england
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_094.wav,35238,whose bus go there
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_102.wav,36518,i would like a sparkling water
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_103.wav,32038,i would like a hamburger
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_104.wav,41638,i would like my hamburger rare
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_105.wav,37158,i would like a baked potato
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_107.wav,30118,i would like the scones
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_110.wav,38438,i would like pay by visa
/data/shared-task/train/user-51_2014-11-16_15-54-14_utt_111.wav,45478,i would like to pay by credit card
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_002.wav,37158,i do not have a reservation
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_003.wav,43558,i do not have a reservation
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_004.wav,51238,i would like a room for one week
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_005.wav,31398,i would like a double room
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_006.wav,33958,i would like pay by visa
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_007.wav,30118,is there a hairdresser
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_008.wav,32038,where is the hairdresser
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_011.wav,38438,i do not have a reservation
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_012.wav,33318,i do not have a reservation
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_013.wav,39078,i would like a room for four nights
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_014.wav,26918,i would like a double room
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_016.wav,33318,i would like pay by visa
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_017.wav,28198,is there a hotel bar
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_018.wav,28198,where is the hotel bar
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_021.wav,34598,my room is triangular
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_025.wav,21158,i don't know
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_029.wav,24998,i would like a tea
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_030.wav,61478,i would like the saturday
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_034.wav,41638,i would like four tickets for the musical
/data/shared-task/train/user-51_2014-11-16_16-19-57_utt_035.wav,39078,i would like to buy four musical tickets
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_003.wav,57638,i haven't got a reservation
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_004.wav,60838,no i don't have a reservation
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_005.wav,44838,a room for four nights
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_006.wav,36518,a junior suite
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_009.wav,37798,where's the head cutter
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_017.wav,27558,a twin room
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_019.wav,56358,i would like to pay with mastercard
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_020.wav,40998,is there a hotel bar
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_027.wav,51878,where can i buy a shower gel
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_031.wav,54438,a ticket to westminster
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_032.wav,44198,can you give me a ticket to westminster
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_034.wav,46758,i would like to pay with dollars
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_039.wav,50598,no i do not have a reservation
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_040.wav,42278,a room for seven nights
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_041.wav,31398,a single room
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_043.wav,126118,i would like to pay with swiss ah francs
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_044.wav,39078,can i pay with swiss francs
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_045.wav,40358,is there a hotel bar
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_046.wav,37158,who is the hotel bar
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_050.wav,39078,there is no shampoo in the room
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_051.wav,40358,where can i buy shampoo
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_055.wav,49958,a room for six nights
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_056.wav,71078,i'm a motherfucking game show
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_059.wav,24998,in suite
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_060.wav,39718,a suite
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_061.wav,28198,suite
/data/shared-task/train/user-56_2014-11-06_16-32-06_utt_064.wav,57638,i would like to pay with postcard
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_011.wav,47398,no i do not have a reservation
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_012.wav,32038,a room for two nights
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_013.wav,31398,junior suite
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_014.wav,37158,i would like a junior suite
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_015.wav,39718,can i pay with visa
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_016.wav,41638,is there a fitness studio
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_021.wav,78118,i'd like a thursday afternoon go
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_022.wav,71078,i would like to leave on thursday afternoon
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_023.wav,35878,my name is janet
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_027.wav,38438,my name is maddalena
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_031.wav,72358,i would like a ticket a ticket for a ticket to nothing hill
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_035.wav,41638,four musical tickets
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_039.wav,50598,four tickets for billy elliot please
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_040.wav,55078,i want four tickets for billy elliot
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_043.wav,56998,i would like to sit in the second row
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_044.wav,44198,tickets for the london eye
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_046.wav,67238,can i also have tickets for the london eye
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_047.wav,35878,three tickets
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_048.wav,39718,i would like three tickets
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_051.wav,35238,i would like a tea
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_053.wav,55078,i would like my sunday roast medium
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_055.wav,33958,some mushrooms
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_058.wav,40358,i would like the scones
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_059.wav,37798,i would like the check
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_060.wav,74278,i like pay with visa
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_066.wav,40998,where is the british museum
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_067.wav,62118,where is the piccadilly circus
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_068.wav,33958,which bus goes there
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_070.wav,51878,saint pauls cathedral is near the bank of england
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_071.wav,61478,saint pauls cathedral is near the bank of england
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_074.wav,30758,i'm fine
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_075.wav,26918,i'm good
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_076.wav,38438,i would like some boots
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_077.wav,42278,i would like brown boots
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_079.wav,28838,thirty-seven
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_080.wav,37158,i want a shirt
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_081.wav,55078,i want a white shirt
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_082.wav,35238,a white shirt please
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_087.wav,166438,how much does it cost how much does it cost
/data/shared-task/train/user-57_2014-10-24_17-52-51_utt_088.wav,48038,this is too expensive
